"pwhl_team_id","player_name","position_group","game_id","bio_record","portrait_art_id","has_portrait","pwhl_player_id","official_name","official_position","official_jersey","birthdate","shoots","height","hometown","headshot_240_url","media_api_url","profile_api_url","season_stats_api_url","match_method","portrait_status","portrait_qa","attribution","notes"
"NY","Kaley Doyle","G","10156","3039","9367","1","278","Kaley Doyle","G","39","2001-03-23","L","5-5","Livonia, MI","https://assets.leaguestat.com/pwhl/240x240/278.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=278&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=278&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=278&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Kayla Vespa","F","11384","3733","10618","1","45","Kayla Vespa","F","81","1997-04-01","L","5-2""","Hamilton, ON","https://assets.leaguestat.com/pwhl/240x240/45.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=45&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=45&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=45&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Kayle Osborne","G","4610","1167","2500","1","228","Kayle Osborne","G","82","2002-02-28","","5-8""","Westport, ON ","https://assets.leaguestat.com/pwhl/240x240/228.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=228&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=228&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=228&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Kristin O'Neill","F","11355","3706","10584","1","30","Kristin O'Neill","F","43","1998-03-30","L","5-4""","Oakville, ON","https://assets.leaguestat.com/pwhl/240x240/30.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=30&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=30&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=30&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Kristýna Kaltounková","F","7910","2168","6937","1","245","Kristýna Kaltounková","F","98","2002-04-14","L","5-9","Vlašim, CZE","https://assets.leaguestat.com/pwhl/240x240/245.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=245&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=245&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=245&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Lauren Bernard","D","6880","1861","5862","1","207","Lauren Bernard","D","16","2001-07-15","L","5-7","Madison, OH","https://assets.leaguestat.com/pwhl/240x240/207.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=207&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=207&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=207&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Maddi Wheeler","F","7102","1933","6138","1","285","Maddi Wheeler","F","18","2002-10-10","L","5-4","Erinsville, ON","https://assets.leaguestat.com/pwhl/240x240/285.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=285&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=285&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=285&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Maja Nylén Persson","D","7418","2028","6452","1","229","Maja Nylén Persson","D","8","2000-11-20","R","5-5""","Avesta, SWE","https://assets.leaguestat.com/pwhl/240x240/229.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=229&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=229&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=229&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Micah Zandee-Hart","D","6797","1832","5778","1","47","Micah Zandee-Hart","D","28","1997-01-13","L","5-8","Saanichton, BC","https://assets.leaguestat.com/pwhl/240x240/47.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=47&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=47&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=47&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Nicole Vallario","D","13017","5019","12314","0","283","Nicole Vallario","D","11","2001-08-30","L","5-4","Lugano, SWI","https://assets.leaguestat.com/pwhl/240x240/283.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=283&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=283&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=283&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Paetyn Levis","F","7994","2185","7021","1","40","Paetyn Levis","F","19","1999-11-06","R","5-5""","Rogers, MN","https://assets.leaguestat.com/pwhl/240x240/40.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=40&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=40&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=40&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Sarah Fillier","F","6433","1668","505","1","205","Sarah Fillier","F","10","2000-06-09","R","5-5","Georgetown, ON","https://assets.leaguestat.com/pwhl/240x240/205.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=205&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=205&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=205&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Savannah Norcross","F","8294","2225","7172","1","147","Savannah Norcross","F","7","2000-06-10","R","5-7","Lynn, MA","https://assets.leaguestat.com/pwhl/240x240/147.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=147&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=147&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=147&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"NY","Taylor Girard","F","6465","1682","610","1","9","Taylor Girard","F","17","1998-07-17","L","5-10","Macomb, MI","https://assets.leaguestat.com/pwhl/240x240/9.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=9&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=9&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=9&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Alexa Vasko","F","9893","2921","9104","1","101","Alexa Vasko","F","10","1999-02-07","L","5-5","St. Catharines, ON","https://assets.leaguestat.com/pwhl/240x240/101.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=101&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=101&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=101&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Anna Meixner","F","8752","2394","7626","1","221","Anna Meixner","F","94","1994-06-16","L","5-3","Zell Am See, AUT","https://assets.leaguestat.com/pwhl/240x240/221.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=221&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=221&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=221&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Anna Shokhina","F","9582","2738","8793","1","239","Anna Shokhina","F","97","1997-06-23","L","5-6","Novosinkovo, RUS","https://assets.leaguestat.com/pwhl/240x240/239.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=239&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=239&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=239&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Brianne Jenner","F","7577","2076","6608","1","58","Brianne Jenner","F","19","1991-05-04","R","5-9","Oakville, ON","https://assets.leaguestat.com/pwhl/240x240/58.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=58&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=58&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=58&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Brooke Hobson","D","7113","1938","6149","1","38","Brooke Hobson","D","11","1999-05-27","L","5-6","Prince Albert, SK","https://assets.leaguestat.com/pwhl/240x240/38.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=38&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=38&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=38&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Emily Clark","F","6838","1848","5820","1","53","Emily Clark","F","26","1995-11-28","L","5-7","Saskatoon, SK","https://assets.leaguestat.com/pwhl/240x240/53.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=53&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=53&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=53&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Fanuza Kadirova","F","7699","2120","6726","1","240","Fanuza Kadirova","F","71","1998-04-06","L","5-4","Kukmor, RUS","https://assets.leaguestat.com/pwhl/240x240/240.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=240&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=240&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=240&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Gabbie Hughes","F","7451","2042","6485","1","57","Gabbie Hughes","F","17","1999-10-04","L","5-9","Lino Lakes, MN","https://assets.leaguestat.com/pwhl/240x240/57.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=57&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=57&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=57&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Gwyneth Philips","G","8461","2289","7335","1","222","Gwyneth Philips","G","33","2000-09-17","","5-7","Athens, OH","https://assets.leaguestat.com/pwhl/240x240/222.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=222&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=222&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=222&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Jocelyne Larocque","D","10084","3013","9295","1","71","Jocelyne Larocque","D","3","1988-05-19","L","5-5","Ste. Anne, MB","https://assets.leaguestat.com/pwhl/240x240/71.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=71&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=71&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=71&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Kateřina Mrázová","F","8944","2470","7820","1","88","Kateřina Mrázová","F","16","1992-10-19","L","5-4","Kolín, CZE","https://assets.leaguestat.com/pwhl/240x240/88.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=88&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=88&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=88&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Kathryn Reilly","D","11325","3679","10554","1","289","Kathryn Reilly","D","8","2001-01-17","R","5-7","Richmond, BC","https://assets.leaguestat.com/pwhl/240x240/289.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=289&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=289&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=289&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Kendra Woodland","G","9977","2957","9188","1","290","Kendra Woodland","G","70","2000-02-18","L","5-8","Kamloops, BC","https://assets.leaguestat.com/pwhl/240x240/290.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=290&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=290&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=290&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Mannon McMahon","F","8661","2365","7535","1","220","Mannon McMahon","F","19","2001-07-29","R","5-7","Maple Grove, MN","https://assets.leaguestat.com/pwhl/240x240/220.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=220&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=220&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=220&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Peyton Hemp","F","6933","1876","5968","1","286","Peyton Hemp","F","29","2003-05-15","R","5-5","Andover, MN","https://assets.leaguestat.com/pwhl/240x240/286.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=286&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=286&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=286&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Rebecca Leslie","F","7887","2161","6914","1","72","Rebecca Leslie","F","37","1996-05-08","R","5-6","Ottawa, ON","https://assets.leaguestat.com/pwhl/240x240/72.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=72&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=72&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=72&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Ronja Savolainen","D","6901","1867","5883","1","223","Ronja Savolainen","D","88","1997-11-29","L","5-10","Helsinki, FIN","https://assets.leaguestat.com/pwhl/240x240/223.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=223&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=223&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=223&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Rory Guilday","D","4268","1063","2160","1","242","Rory Guilday","D","5","2002-09-07","L","5-11","Chanhassen, MN","https://assets.leaguestat.com/pwhl/240x240/242.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=242&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=242&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=242&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Sam Isbell","D","7300","1987","6335","1","108","Samantha Isbell","F","5","1998-02-17","L","5-7","Thunder Bay, ON","https://assets.leaguestat.com/pwhl/240x240/108.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=108&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=108&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=108&key=446521baf8c38984&client_code=pwhl","curated-alias","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Sanni Ahola","G","7140","1943","6176","1","238","Sanni Ahola","G","1","2000-06-03","","5-7","Helsinki, FIN","https://assets.leaguestat.com/pwhl/240x240/238.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=238&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=238&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=238&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Sarah Wozniewicz","F","7452","2043","6486","1","241","Sarah Wozniewicz","F","23","2003-08-25","R","5-7","Cochrane, AB","https://assets.leaguestat.com/pwhl/240x240/241.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=241&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=241&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=241&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Stephanie Markowski","D","10468","3195","9679","1","219","Stephanie Markowski","D","6","2001-08-24","L","5-8","Edmonton, AB","https://assets.leaguestat.com/pwhl/240x240/219.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=219&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=219&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=219&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"OTT","Taylor House","F","7222","1966","6258","1","217","Taylor House","F","22","1998-09-29","L","5-10","Joliet, IL","https://assets.leaguestat.com/pwhl/240x240/217.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=217&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=217&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=217&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"SEA","Alex Carpenter","F","7428","2032","6462","1","34","Alex Carpenter","F","25","1994-04-13","L","5-7""","North Reading, MA","https://assets.leaguestat.com/pwhl/240x240/34.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=34&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=34&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=34&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"SEA","Aneta Tejralová","D","13223","5193","12522","0","62","Aneta Tejralová","D","2","1996-01-04","L","5-5","Prague, CZE","https://assets.leaguestat.com/pwhl/240x240/62.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=62&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=62&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=62&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"SEA","Anna Wilgren","D","3952","1002","2026","1","203","Anna Wilgren","D","5","1999-11-10","L","5-8""","Hudson, WI","https://assets.leaguestat.com/pwhl/240x240/203.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=203&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=203&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=203&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
